Count,ID,Name,URL,Description
11,3270559442,菅田将暉,https://twitter.com/sudaofficial,菅田将暉オフィシャルTwitter
11,341979193,無添くら寿司【公式】,https://twitter.com/mutenkurasushi,"【無添くら寿司公式Twitter】 新商品やキャンペーンなどの情報を、 小さなお侍のむてん丸がみんなにお届け！
お問合せ等はくら寿司HP内「お問い合わせ」よりお願い致します。Twitterページ上ではお答え致しかねますのでご了承ください。"
11,1368490754578948096,ド偏見bot,https://twitter.com/DohenkenBot,ド偏見を呟きます。DMで皆さんのド偏見を募集しています。いいなと思った物を採用させて頂き呟いてます。偏見なので事実とは異なります。不快に思われた方はミュートかブロックお願い致します。運営者(何かあればここまでお願いします)→@kimuti_X
11,110879535,ガッチマン （総合）,https://twitter.com/Gatchman666,ゲーム実況のガッチマンとVtuberのガッチマンVの総合アカウントです。 別扱いですが中の人は同じ。YouTube→https://t.co/C4NNJyPxnc  案件連絡用→loversman666@yahoo.co.jp （※中の人の顔出し案件は基本的にお受けしておりません）
11,994648976669360130,中野あるま🧸🍫Alma Nakano,https://twitter.com/nakanoalma6,インスタ始めました https://t.co/g3pwSfuqyY┊︎ 所属 @3R_esports ┊︎サブアカウント @nakanoalma0 ┊︎お仕事の相談はこちらまで 3rgaming@3rrr-hd.jp ┊︎
11,418573546,めいちゃん（最強）,https://twitter.com/meynico,俺がめいちゃんだ！！！！！！！人類で1番強いしエビが超好き！！！！！！肉チョモもしてるよ！！！！サブ(@meytamaaa)
11,1244433641251336192,甲斐田 晴 🌞,https://twitter.com/Kaida_Haru,"にじさんじ所属🌈🕒 甲斐田 晴(かいだ はる)です 🌞 弾き語ったりゲームしたりして毎日配信中！ リプライはあまり返せないけど見てます🙏お母さんはあいるむさん(@AiRM320) ！ ユニット ➡ 【VΔLZ】【ROF-MAO(@ROF_MAO
)】お問い合わせはこちらから → https://t.co/vDnogYrEnz"
11,1003730852,Fischer's-フィッシャーズ,https://twitter.com/FischersHome,中学3年の頃「楽しい事」や「思い出」を動画にすることから始まった、古くて幼稚園、同い年の同級生6人組の思い出系ネットパフォーマーです。YouTubeで活動中！動画が公開されたり、なにかお伝えする情報があるたびにツイートされます。決まり文句は「それでは皆さんせ～の、アデュー！」2010年02月25日結成😆
11,1064317162028822528,もふもふ動画,https://twitter.com/tyomateee2,世界中で話題の可愛いを呟いていくのでフォローして頂けると嬉しいです 【Twitterの利用規約に従い、スパムツイートは一切しません。また動画ツイートは、Twitter社が規定する引用元を明記したツイートをしています。】削除依頼等は@tyomateee又はDMまで
11,183645255,フジ,https://twitter.com/fuji_saiore,『最終兵器俺達』のフジです。アイコンは「おやまくん」です。YouTube『フジ工房： https://t.co/pai1TGdYn5』でゲームやったり何か作ったり。 『ゲーム実況者わくわくバンド』のベースやらせて貰ってます。【フジ宛→ merygeromucc@yahoo.co.jp 】【ニコニコ→https://t.co/tS9Hi938vP】
11,2905296974,モトキ【Fischer's】,https://twitter.com/Fs_hasninelives,◆これはフィッシャーズ（@FischersHome）のモトキ。◆トマトやからいものが好き。◆ゲームが好き。◆スマブラSPの相手を探してうろうろ。PKサンダー⚡◆UUUM所属。
11,1184071904245583874,星川サラ🌟Sara Hoshikawa,https://twitter.com/Sara_Hoshikawa,輝く１番星！🌟 YouTubeメインに活動中🎮🎤 ︎┊︎☆サブ垢 @Hoshikawa_sub ┊︎#星川サラ #サラ星図┊︎#電音部 大賀ルキア役┊︎✩問い合わせ先 https://t.co/YpcfjzIrEM
11,1090564648795963392,マコ(Makoto Kobori),https://twitter.com/mako77_77,YouTube Creator // はなおでんがん / 動画クリエイターのサロンMACO LAB. Owner / Osaka🇯🇵 / Salon: @maco_lab / お仕事の依頼はDMでお願い致します。
11,973458588042633216,アベレージ ⚖,https://twitter.com/Average_Virtual,"おはれーじ！Vtuberのアベレージです！平均的に生きています。
配信 #生レージ｜ファンアート(活動使用⭕) #画レージ｜(活動使用❌) #隠レージ｜切り抜き(活動使用⭕） #アベREC｜グッズ  https://t.co/8ZluQHq5ce｜サブ(@Sub_rage)
※DMはお仕事の相談やコラボのお誘いのみ受け付けています。"
11,1930287096,モンスターストライク公式(モンスト),https://twitter.com/monst_mixi,「モンスターストライク（モンスト）」の公式twitterです！ゲームに関する情報やイベントの出現情報など最新のお知らせをツイート中！お問い合わせやご要望はこちら⇒ https://t.co/ERlMAJEpWh　#モンスト
10,204245399,NHKニュース,https://twitter.com/nhk_news,NHKニュースの公式アカウントです。最新のニュースを24時間休みなくお届けします。 https://t.co/Q11WanxIUh をご確認、ご了承ください。問い合わせは https://t.co/GFpkKLrfr0
10,1178649555107139585,お〜いお茶くん【公式】,https://twitter.com/oiochakun,"お〜いお茶くんの公式アカウント🍵
お〜いお茶をこよなく愛し、誰よりも詳しい（と思っている）教えたがりで、お調子者。
特技はキャップ飛ばし。口癖は「お〜い。」
「お〜い！僕がお〜いお茶のヒミツを教えてあげるよ〜！」
※お問い合わせはお客様相談室へお願いいたします。https://t.co/nmlrYaNIYi"
10,3307638084,なつめ先生,https://twitter.com/soncassooon,YouTube実況者。@3R_esports所属のプロストリーマーです なつめ学園 イラストタグ→#なつめせんせ絵 切り抜きタグ→#切り抜き先生 その他ツイート→#ヌメってる 主催の時は #なつめ先船 sub(@sub_natsume)
10,95207674,ORICON NEWS（オリコンニュース）,https://twitter.com/oricon,オリコン【公式】です👑 芸能ニュースやオリコンランキング、音楽、ドラマ、アニメ、お笑い、映画など、最新エンタメ情報を毎日配信👩‍🍳 試写会やイベント、チェキなど毎週プレゼント🎁
10,2371235972,コイケヤ【公式】,https://twitter.com/koikeya_cp,湖池屋の公式アカウントです。すべてのツイート、DMにお答えすることはできません。ご了承くださいませ。ですが、いただいたコメントは拝見しております！いつもありがとうございます。 商品に関するお問い合わせはhttps://t.co/AbaZ41wKe2までお願いします。
10,1342876115228971014,中野あるま🧸🍫サブ垢,https://twitter.com/nakanoalma0,中野あるま（@nakanoalma6）のサブアカウントです！ファンレターや物資がありましたらこちらまで→812-0008 福岡県福岡市博多区東光2-8-30-2F スリー・アールシステム株式会社 3RGaming 中野あるま 宛 （生ものや冷凍はご遠慮ください）
10,763677450131746817,平成を忘れないbot,https://twitter.com/HEISEI_love_bot,平成はいい時代だった。削除依頼はDMまで。
10,1107557844855844864,戌亥とこ🍹,https://twitter.com/inui_toko,"にじさんじ所属 バーチャルライバー""戌亥 とこ""🍹🐾 喫茶店でお給仕しながらお休みの日やお給仕終わりに配信するで〜。ままはようかママ(@__y_o_u_k_a__) お問合せ先はこちら→https://t.co/oCMtZw81ZY"
10,1247032696586436609,岸田文雄,https://twitter.com/kishida230,"第101代内閣総理大臣。第27代自民党総裁。
「早く行きたければ一人で進め。遠くまで行きたければ、みんなで進め。」
新しい時代を、みなさんとともに。
著書『岸田ビジョン 分断から協調へ』(講談社) ／『核兵器のない世界へ』(日経BP)
#岸田ノート #岸田BOX #チーム岸田"
10,1042756119616094208,かこちん🐥🍓,https://twitter.com/ymnkk38,寝ることと食べることが大好きな女子大生です🐷💓YouTubeはじめました🌷お気軽にフォローしてくださいっ✌️サブ垢( @kako_onakasuita ) 盛り盛りのインスタ💃🏻→https://t.co/rWDpGfXFo0
10,1409367400709984260,レオス•ヴィンセント🥼🌱😺にじさんじ,https://twitter.com/Leos_Vincent,"人体実験の被験者大募集
報酬は、ほんの少しの思いやり
//お問い合わせhttps://t.co/S60luCRrF4"
10,1463837886,めざましテレビ,https://twitter.com/cx_mezamashi,「めざましテレビ」の公式アカウントです！「#めざましテレビ」を付けたコメントは放送で使われることも♪／「めざましテレビスタッフ(@mezastaff)」「ココ調スタッフ(@cx_mezacoco)」「めざましテレビ25周年（@mezamashi_25th）」も番組公式です／出演者告知は予告なく変更する場合があります。
10,169480493,日本経済新聞 電子版（日経電子版）,https://twitter.com/nikkei,日経電子版の公式アカウントです。トップページで報じたニュースを中心に注目記事を24時間発信。記事は会員向け（登録無料）を含みます。テーマ別や記者個人のアカウントは https://t.co/3H13iCnaMC をご覧ください。
10,250924296,かまいたち濱家,https://twitter.com/hamaitachi,かまいたち濱家です。 YouTubeもやってますので、そちらも是非🙇‍♂️✨https://t.co/xX8XPDwfre
10,2785593660,刀剣乱舞-本丸通信-【公式】,https://twitter.com/tkrb_ht,「刀剣乱舞」の原作情報を発信する公式アカウントです。 グッズやメディアミックスなどの最新情報を「審神者」の皆さんへ向けて発信します。 ゲームについては @TOUKEN_STAFF をご覧ください。 ※個別のお問い合わせについては返答いたしかねますのであらかじめご了承ください。ハッシュタグ→ #刀剣乱舞 #とうらぶ
10,1001237206445379584,プテラたかはし🦕,https://twitter.com/ptehashi,"呼び名はプテはし！ 人狼,ゲーム実況などやってます。#オレビバ 
生配信はこちらhttps://t.co/6bPzQ1hAOVご連絡はpteratakahashi@gmail.com サブ@ptelife ツイートにリプいいねRTしてくれたら喜びます。 イラストタグ #ぷてあーと 切り抜きタグ #ちょいプテ"
10,2560598845,味の素パーク,https://twitter.com/AJINOMOTOPARK,「おいしい」でもっとHAPPYに♪「味の素パーク」の公式アカウントです。 毎日のお料理に役立つ、味の素KK商品を活用したレシピや商品情報、みなさんの素敵なツイートをご紹介しています。フォロー返しはしておりません。 お問い合わせはこちらから→ https://t.co/oCSjPdTi2R
10,147051225,粗品（霜降り明星）,https://twitter.com/soshina3,よしもとの芸人 霜降り明星の粗品です。背が高い方です。
10,738199700914872320,ヨルシカ（n-buna、suis） / Official,https://twitter.com/nbuna_staff,ヨルシカのオフィシャル アカウントです。 （スタッフがつぶやいてます） メンバー：n-buna（ナブナ） [Gt&Composer] / suis（スイ）[Vocal]
10,83495654,やしろあずき@新書発売中,https://twitter.com/yashi09,会社を3つ経営しながらweb漫画家をやっています。/livedoor公式ブロガー（月2000万PV）/おたくのやどかり役員/ お仕事は→yashiroya099@gmail.com YouTubeの仕事専用→yashiro@s-manatee.com YouTube→https://t.co/hyycIkyhXR
10,538665604,佐藤二朗,https://twitter.com/actor_satojiro,"映画「はるヲうるひと」BD&DVD発売中https://t.co/CaSptYhzLk
映画「さがす」1月21日(金)公開https://t.co/upqDCTt0JH
「99人の壁」https://t.co/fzKKxFT2Mn
「歴史探偵」毎週水曜放送
ドラマ「ひきこもり先生」配信中"
10,134453022,🤮Gero🤮,https://twitter.com/Gero2525,どうもげろです(･｀ｪ´･) ■肉チョモ@NIKU_CHOMO ■ニコニコhttps://t.co/xu5xosCBK4… ■YouTube https://t.co/vUpQNamCkT… ■サブ垢https://t.co/nt8tJx62zB
10,1343705630,メルカリ,https://twitter.com/mercari_jp,「メルカリ」の公式アカウントです😊 キャンペーン情報や新機能、活用方法などをお届けします✨ 利用やログインに関するご質問はアプリ内のお問い合わせorこちら https://t.co/6k3pVCNDBj よりお願いします🙏 公式ブログ https://t.co/0Gr8CddjgF
10,1386222411310198790,和田空大,https://twitter.com/sorato_wada,TBS『東大王』 東京大学理学部天文学科
10,1593801709,なな湖,https://twitter.com/osya_775,どうも、正統派ゲーム実況コンビ琵琶湖ちゃぷちゃぷブラザーズのなな湖です。いつもフルパワーで活動してます。ニコニコ➡️https://t.co/S56kWHz2kV Youtube➡️https://t.co/ZnwOKujtrX
10,120250500,フワちゃん FUWA,https://twitter.com/fuwa876,まじジャスティンビーバー早くあたしのYouTube見ろし💁‍♂️💁‍♂️💁‍♂️💁‍♂️💘💘💘💘
10,993283496,アニメ「進撃の巨人」公式アカウント,https://twitter.com/anime_shingeki,TVアニメ「進撃の巨人」The Final Season Part 2 毎週日曜日24時5分放送！原作：諫山創、監督：林祐一郎、シリーズ構成：瀬古浩司、キャラクターデザイン：岸 友洋、アニメーション制作：MAPPA
10,956417883164221440,望月もちぎ@2/18猫本でる,https://twitter.com/omoti194,学生作家 ◆元ゲイ風俗とゲイバーの従業員 ◆だいたい酔っ払ってます◆ 本 https://t.co/9RXwtxgvDV ブログhttps://t.co/uUj8LQrPZD スタンプhttps://t.co/NX2BEVmW3L ユーチュブhttps://t.co/bTGr1jz3p5
10,775280864674525184,バンドリ！ ガールズバンドパーティ！,https://twitter.com/bang_dream_gbp,スマートフォン向けゲーム「バンドリ！ ガールズバンドパーティ！」（#ガルパ）の公式アカウントです。※お問い合わせやメッセージへは返答できかねます。ご了承下さい。 iOS：https://t.co/XH10OJ1UX0 Android：https://t.co/HXXnLUqQ37
10,738529042186440708,すとぷり【公式】,https://twitter.com/StPri_info,🍓2022年！✨🍓すとぷり初の4大ドームツアー開催決定！✨#すとめもNext 🍓動画配信サイトで活動中の6人組エンタメユニット！✨(#すとぷり)の公式アカウントです！🍓 【イラストタグ】 #すとぷりぎゃらりー
10,4093157479,ジェル@すとぷり,https://twitter.com/Jel__official,大阪出身笑いの天才最強エンターテイナーのジェルでーす！✨Youtube190万/TikTok190万人！いつも動画を見てくれてありがとな！🐏俺の日常はココ【 @jel_sub 】 🍓すとぷり【 @StPri_info 】
10,806020707700215808,TWICE JAPAN OFFICIAL,https://twitter.com/JYPETWICE_JAPAN,TWICE JAPAN OFFICIAL Twitter
10,1668249252,EXIT 兼近,https://twitter.com/kanechi_monster,お笑い芸人。
10,958264156683091969,フォートナイト,https://twitter.com/FortniteJP,"#フォートナイト の日本語公式アカウントです。バトルロイヤル、クリエイティブ、世界を救え。

お問い合わせなど、サポートセンターはこちらから
https://t.co/Pqxh2jaVQj…"
10,200965355,桜井 政博 / Masahiro Sakurai,https://twitter.com/Sora_Sakurai,"ソラ(Sora)代表 ゲームデザイナー/ゲームディレクター 
『星のカービィ』『大乱闘スマッシュブラザーズ』など｡ 
すみませんが、内容に関する質問には一切お答えできません。
Please note that I won't be able to answer any questions."
10,97587976,津田健次郎 KENJIRO TSUDA,https://twitter.com/tsuda_ken,【声優・俳優・ナレーター・映像監督】(actor/voice actor/narrator) アニメや洋画吹替やドラマやナレーションや舞台等々やってます。映画も監督します。カメラ好き、古いバイク好き。ANDSTIR（アンドステア）所属。 公式WEBSITE https://t.co/lcpLgRkMic
10,2829109268,亀田の柿の種（公式）,https://twitter.com/kameda_kakitane,亀田の柿の種の公式Twitterアカウントです。ピリッと辛くて、いつでもカリッと香ばしい美味しさは全国のお店で☆ ※当アカウントでは返信対応ができかねます。恐れ入りますがお問い合わせはお客様相談室https://t.co/yYzUwTJafcまでお願いします。
10,3089546354,ななもり。＠すとぷり,https://twitter.com/love_nkun,🍓すとぷり(@StPri_info)のムラサキ担当！ななもり。でございマス！🐰💜／【日常はココ！】@nanamorisan／【イラストタグ】 #ななもりぎゃらりー／【配信タグ】#ななもりなま
10,2673761042,スシロー,https://twitter.com/akindosushiroco,"株式会社あきんどスシローの公式アカウントです。「うまいすしを、腹一杯。うまいすしで、心も一杯。」をモットーに、スシローの最新情報をお届けします！※原則として問い合わせに対する返信は行っておりませんので、予めご了承ください。

⚠弊社のなりすましアカウントにご注意ください。弊社公式アカウントには公式バッジが付いています。"
10,1099996270947528704,アンジュ・カトリーナ⚖本日22時 / アソビ大全@兎鞠まり,https://twitter.com/Ange_Katrina_,にじさんじ所属の公式美少女⚖錬金術師です。片腕持っていかれてもいいので彼氏を錬成したいです🙏 【お母さま】カワグチ＠kwgc_c 【タグ】絵：#絵ンジュ│ 配信：#賢者の時間 │ファンタグ：#賢者キッズ 【マシュマロ】https://t.co/oSx5iu91Ic
10,2613133640,ZAKAO 【Fischer's】,https://twitter.com/fischerszakao,Fischer's垢です！元古着屋店員！趣味は古着と音楽！BBOY歴は高校〜 お洒落と洋服とショートヘアー女子と沖縄好き！ プロダンサーもやってます！UUUM所属 #ざかたみ あず羊 個人垢 https://t.co/XJoXYalbkq
10,893331620622548992,ディズニーゲーム公式,https://twitter.com/disneygames_jp,"ディズニーゲームの公式Twitterアカウントです。
ディズニーブランドのゲームやその関連商品の情報を発信していきます。
これらゲームや商品は、各提供元・販売元の商品・サービスですので、ご質問は各事業者にお問い合わせください。"
10,897027563725365248,シャトレーゼ【公式】,https://twitter.com/chateraise_jp,"ケーキ、洋菓子、和菓子、アイス、およそ400種類のお菓子をお届けしているシャトレーゼです。 素材にこだわった安全・安心のスイーツを毎日のおやつや手土産、贈り物にいかがでしょう。 おすすめスイーツやキャンペーン情報を紹介します。
担当が一人のため、お返事できないこともあるかと思いますが、ご理解ください。"
10,224660540,武井壮,https://twitter.com/sosotakei,百獣の王の呟き 『言葉は誰かと繋がるためにある、傷付ける為のものじゃない』    公益社団法人日本フェンシング協会会長 『会長のひとこと』もよろしく■配信スタートしました！ 川崎鷹也＆武井壮 with TEAM ATHLETE「ひとりの戦士」 配信はこちらで ↓ https://t.co/Q6yIBa0KzZ
10,1024591508345741312,Toshiki Masuda / 増田 俊樹,https://twitter.com/ToshikiMasuda38,"Official site https://t.co/3itazGc3UX
Instagram https://t.co/CLsufzlT5D
YouTube https://t.co/7F4g8BNBxd
※画像や動画等の無断使用・転載はお断りします。"
10,823576682426531840,まあたそ@岡山が生んだ奇跡の不細工😷,https://twitter.com/m591ts,フォロバ垢【@5m91r】青春☆しゅわしゅわクラブ💙へんなやつら👾 @ちばける🏁 ハンギョドンが大好きです🐟上鳴電気くんも大好きです⚡️ファッションおばさんです🐄ファンレター📮150-0002 東京都渋谷区渋谷1-11-3 第一小山ビル 6F まあたそ宛
10,1007159969127387136,おらふくん ☃️,https://twitter.com/yukiorajp,ドズル社の天真爛漫な雪だるま！マイクラ・AmongUs /ファンマーク→【☃️】/配信タグ【#こんちゃっちゃ】/ファンアート【#見るかもわからん 】/ ✂️【#切り抜きかもわからん 】/グッズ【#おらふくんグッズ】https://t.co/dljXBij4VX
10,265205959,首相官邸(災害・危機管理情報),https://twitter.com/Kantei_Saigai,"本アカウントは首相官邸の公式アカウントです。
首相官邸から災害・危機管理関連の政府活動情報をお届けいたします。"
10,108223197,となりの坂田。@浦島坂田船,https://twitter.com/sakatandao,あほの坂田。となりの坂田。名前でネット中心に色々やってます。youtube👉《https://t.co/gJFIECirRS》 放送や日常ツイートはこっち→@sakatansab
9,1014973243164319744,ちいかわ⏰占い朝5時58分,https://twitter.com/ngnchiikawa,ちいかわ。(ナガノ@ngntrtr) お仕事のご依頼はこちらまで【https://t.co/Ogh4mmnwz2】
9,213550062,music station,https://twitter.com/Mst_com,テレビ朝日系「ミュージックステーション」公式アカウント 出演者など最新情報は番組ホームページをご覧下さい！ 公式インスタ https://t.co/lIURmc1glI YouTubeチャンネル　https://t.co/4haW4Ua0ke
9,1221657763954057217,フレン・E・ルスタリオ🎠10/6 アルバム発売,https://twitter.com/furen_2434,にじさんじ所属、コーヴァス帝国から来た騎士フレン・Ｅ・ルスタリオです｜▽▲TRiNITY▲▽のオレンジ｜ファンマーク⇒🎠 ファンアート⇒#フレン見て 配信⇒#ルスタリオンエア ファンタグ⇒#フレン親衛隊 ましゅまろ⇒https://t.co/t3QCqiSFk3…
9,987228577522376704,【公式】ポケモン情報局,https://twitter.com/poke_times,ポケモン公式アカウント #ポケモン情報局 。 最新情報や気になるトピックスなど、ポケモンがもっと楽しくなる情報を発信していきます。
9,1391645372452245509,Johnny & Associates,https://twitter.com/johnnys,Bringing Smiles and Sensations to Your World since 1962
9,2803477274,坊主,https://twitter.com/bozu_108,ポケモンgoのやり過ぎで坊主バークビになりました。新宿に虚無僧バー、お茶の水にBARスジャータ作りました。1日店長募集中。ご希望の方はDMかbozu_810@yahoo.co.jp迄。バー垢→ @bozu810 スジャータ住所千代田区神田小川町3-26-24 https://t.co/71rz3oxmyS
9,2530340233,ななもり。＠すとぷり🍓,https://twitter.com/nanamorisan,🐰ななもり。(@love_nkun)の日常はココ！全てが謎に包まれた隠れ家→( @nanamorinyan ) 【イラストタグ】 #ななもりぎゃらりー／【配信タグ】#ななもりなま
9,412940784,首相官邸,https://twitter.com/kantei,本アカウントは首相官邸の公式アカウントです。日々の総理に関する情報や内閣の重要政策についての情報などをお届けします。
9,89151531,バカリズム,https://twitter.com/BAKARHYTHM,
9,599969854,tenki.jp地震情報,https://twitter.com/tenkijp_jishin,"日本気象協会tenki.jpの公式アカウント
地震情報を速報でお伝えします。
PC：http://t.co/PymoP2yoF1
スマホ：http://t.co/MDL5S19ixF"
9,2737034252,仲村 宗悟,https://twitter.com/ShugoAbc,（株）アクロスエンタテインメントの声優です。お笑い芸人さんと羊が好きです(食べる) チョクメ！やっております。インスタ→ https://t.co/ZEc7W26Q0S
9,3112928295,トミー(水溜りボンド),https://twitter.com/miztamari_nikki,YouTuber。登録者400万人突破！ オールナイトニッポン０木曜日レギュラー　QuickJapanで連載してます。UUUM所属
9,731668649119977473,るぅと²@すとぷり,https://twitter.com/root_nico_2,【@root_nico】のサブアカウント|ᴗ•)وﾞ㌧㌧ infoアカウント⇒【@root_nico_info】
9,2908701589,しろまんた,https://twitter.com/shiromanta1020,絵と漫画を描きます。たまにゲームの話もします。 恥ずかしいのでスペースは聞き専です。LINEスタンプ https://t.co/2NIltxZolo 雑→@manta_hakidame ファンアートなど #描きまんた
9,840081642987249664,斉藤壮馬【Artist Official】,https://twitter.com/SomaStaff,"スタッフが運営する斉藤壮馬アーティスト公式。
こちらは音楽活動の情報のみをお届け。
※本人ツイートは文末に『S』

★2/9 2nd E.P「my beautiful valentine」
★試聴：https://t.co/aOtf5CFh5Q
★グッズ：https://t.co/iJOSNAVzQU
★FC：https://t.co/O7am7lbCZq"
9,128179494,江戸川コナン,https://twitter.com/conan_file,「ボクの名前は江戸川コナン！探偵さ‼」こちらは週刊少年サンデー公式『名探偵コナン』のアカウントです！コナン君が日常の出来事や、最新情報をお知らせします。事件のヒントも呟いちゃう、かも…？ついに100巻到達 ！(c)青山剛昌 ／小学館
9,282021927,森永製菓,https://twitter.com/morinaga_angel,森永製菓の公式Twitterです。森永製菓の商品やＣＭやイベントの情報、歴史やエピソードなど、いろいろな情報をつぶやいています。DMはお受けしていません。商品に関するお問い合わせはお客様相談室へお願いします。0120-560-162
9,1393173063248711681,King & Prince,https://twitter.com/kingandprince_j,King & Prince Official Twitter
9,973149860474990592,ころんくん@日常,https://twitter.com/colon56nhimitu,三輪車で家の移動してます。よろしくお願いします。本垢【@Colon56N】サブ垢【@Colon56Nsab】LINE⇒【https://t.co/AnpdlR8wx0】ころんのおうち(サブスク)⇒【https://t.co/tdrEyfe8jA】
9,128631478,かいりきベア,https://twitter.com/kairiki_bear,JAPANでクマをやっています。音楽を作ります。 YouTubeチャンネル【https://t.co/By8wzUCYXu】
9,1262212255363428354,TVアニメ『東京リベンジャーズ』公式@聖夜決戦編、制作決定🔥,https://twitter.com/anime_toman,各配信サイトにて配信中！監督：初見浩一、シリーズ構成：むとうやすゆき、キャラクターデザイン：大貫健一/太田恵子、音響監督：飯田里樹、音楽：堤 博明、アニメーション制作：ライデンフィルム 推奨ハッシュタグ#toman_anime
9,2346809580,指原 莉乃,https://twitter.com/345__chan,https://t.co/XsbHCMbgxE 🏃‍♂️https://t.co/FbRPAshfuv
9,2737026049,Is / いず,https://twitter.com/isisis2525,"MK8DX(マリカ) 配信･実況活動 (ﾉω`) 
最近はよくAmong Usをやってます！

サブ垢@rSem2525 #いずにこあーと #いずにこくりっぷ"
9,191004170,ユニバーサル・スタジオ・ジャパン公式,https://twitter.com/USJ_Official,"イベント＆キャンペーンなど様々な情報をお届け✨
パークの一日をもっと楽しく、そして、皆さんの日常にも、超元気💪を届けられるよう投稿します💬
#USJ

※原則DMへの返信は行っておりませんので、ご了承ください"
9,119744178,ダルビッシュ有(Yu Darvish),https://twitter.com/faridyu,San Diego Padres #11 「弱い者ほど相手を許すことができない。 許すということは、強さの証だ。」byマハトマ・ガンジー。 サプリメントも販売しています。https://t.co/YBRDYRqIsp
9,1430069827,めーや,https://twitter.com/meiya_key,実況解説・MCをしていました。現在はyoutubeで動画投稿や配信をしています。楽しく優しく格好良くを目指しています。コラボのお誘い等はDMへお願いします！【所属 @3R_esports】案件等はコチラのアドレスへどうぞ→3rgaming@3rrr-hd.jp
9,1090846890814365696,明治 エッセル スーパーカップ【公式】,https://twitter.com/essel_sweets,明治 エッセル スーパーカップの公式アカウントです。 新商品のお知らせなどをつぶやきます。
9,1689545382,Sou,https://twitter.com/Nico_nico_Sou,sou_contact@yahoo.co.jp ◇LINE https://t.co/mg27wEgVXV ◇YouTube https://t.co/Ixr0Nf4m1y ◇FanArt #おえかきSou庫 ◇NicoNico https://t.co/ZFl7dZFIsm サブ@s0q0u
9,116548789,特務機関NERV,https://twitter.com/UN_NERV,U.N.NERV ネルフです。お問い合わせなどは @NERVPR 宛にお願いいたします。 特務機関NERV防災アプリ → https://t.co/87eFK8f5hl Official English Account → @EN_NERV ※本アカウントの名称およびアイコンは、エヴァンゲリオン版権元の許諾に基づき使用しています。
9,1248548632317460480,前野智昭,https://twitter.com/Tomoaki___Maeno,声優 前野智昭の本人アカウント。茨城県下妻市観光大使。YouTubeもやってます。呟きは仕事やゲーム、日常のこと等。
9,903338594,菅 義偉,https://twitter.com/sugawitter,第26代自由民主党総裁、第99代内閣総理大臣。自由民主党9期、内閣官房長官を歴代最長の7年8ヶ月務める。元総務大臣、元横浜市会議員。 (事務所スタッフが運営)
9,167733138,蒼井翔太,https://twitter.com/shouta0811aoi,13thシングル『give me ♡ me』発売中♡株式会社S☆よろしくお願いします！ 公式HP→https://t.co/i1q7GvcW8f 他、タロット占い☆
9,196519914,榎木淳弥,https://twitter.com/enojunjunjun,アトミックモンキー所属の声優です！
9,1125700985660198912,エクス・アルビオ🛡【にじさんじ所属】エビオ,https://twitter.com/Ex_Albio,にじさんじ所属バーチャルライバー エクス・アルビオ と申します! 英雄です！配信タグ #生エビ ファンアート #絵クス絵画 RTされたくないファンアート #即堕ち英雄 話したい方 #言いたいことがアルビオ マシュマロ→https://t.co/uwqloXAgBm
9,1109751762733301760,猫又おかゆ🍙,https://twitter.com/nekomataokayu,ホロライブ(@hololivetv)所属 / #生おかゆ #絵かゆ #おに切り #おにぎりゃー / 僕のママ(@kami_shun0505)
9,958737597336928256,月ノ美兎🐰,https://twitter.com/MitoTsukino,バーチャル界の委員長、月ノ美兎です！！スケジュール→https://t.co/O0taygRdlV note→https://t.co/Uu7cENmIBx
9,986275202030907392,ACAね (ずっと真夜中でいいのに。),https://twitter.com/zutomayo,"https://t.co/9MiAS9i79m 果羅火羅武〜ツアア中です 2/16 miniAL『伸び仕草懲りて暇乞い』でるよ 4/16,17 Z FACTORY「鷹は飢えても踊り忘れず」@さいたまスーパーアリーナ ライブやるんだー"
9,212244090,しょぼすけ / ShoboSuke,https://twitter.com/ShoboLinco,配信者 | 15歳から配信 22歳北海道から上京 | 楽しいゲームを広めるのが好き | PROFILE https://t.co/5PWQfcTGP7 | https://t.co/dGCwTa0bc9で毎日配信 | イラスト #しょぼスケッチ | 切り抜き #しょぼクリップ | 購入報告＆感想等 #しょぼ見ろよ | 企画誘って下さい！
9,88846085,Yahoo!ニュース,https://twitter.com/YahooNewsTopics,Yahoo!ニュースの公式アカウントです。365日24時間、Yahoo! JAPANトップページに掲出される話題を速報でお届け。※株式会社アフロ社提供の写真を使用している場合があります。
9,2570075208,めーやくんのサブ垢,https://twitter.com/meiya_keys,🚬🐬@meiya_key
9,563123941,Fuga,https://twitter.com/Fugabeatbox,ヤバイものをヤバイと伝えたい屋の人です。ヒューマンビートボックスやってます。/ Rofu @rofumans / 🟠GBB2021 タッグチーム世界3位/🧧日本初タッグチームアジアチャンピオン/ ☃️五代目北海道チャンピオン/Instagram→https://t.co/vzjaSQmGA5
9,49379814,志麻@浦島坂田船♔,https://twitter.com/shima_s2,Work→歌/声優/ゲーム実況/MC/他♔NiziU W会員。夢は本田翼さんとゲームする事です。高知県生まれ高知県育ち。ショートカットっていいよなぁって思いながら生きてます。
